MKT,SERIES,SYMBOL,SECURITY,PREV_CL_PR,OPEN_PRICE,HIGH_PRICE,LOW_PRICE,CLOSE_PRICE,NET_TRDVAL,NET_TRDQTY,IND_SEC,CORP_IND,TRADES,HI_52_WK,LO_52_WK
N,EQ,IEX,INDIAN ENERGY EXC LTD,       355.00,       356.90,       367.55,       355.10,       365.20,               1469685832.65,4041626,N, ,76550,       413.65,       162.25
N,EQ,IFBAGRO,IFB AGRO INDUSTRIES LTD,       504.40,       510.00,       519.95,       492.85,       509.80,                 24005074.85,47173,N, ,3491,       624.00,       260.00
N,EQ,IFBIND,IFB INDUSTRIES LTD,      1117.90,      1135.00,      1170.00,      1100.10,      1148.00,                120596000.85,105428,N, ,7989,      1502.90,       361.20
N,EQ,IFCI,IFCI LTD,        12.85,        13.05,        14.10,        12.90,        14.10,                257392477.50,18710701,N, ,21617,        16.00,         5.65
N,EQ,IFGLEXPOR,IFGL REFRACTORIES LIMITED,       380.70,       370.00,       372.00,       352.30,       360.75,                148296453.60,407523,N, ,9224,       432.00,       104.10
N,EQ,IGARASHI,IGARASHI MOTORS INDIA LTD,       429.00,       445.55,       463.00,       443.05,       449.55,                179648014.35,397606,N, ,17800,       528.95,       208.00
N,EQ,IGPL,I G PETROCHEMICALS LTD,       591.20,       596.65,       619.00,       594.70,       610.35,                215265870.70,353111,N, ,13185,       619.00,       133.05
N,EQ,IIFL,IIFL FINANCE LIMITED,       266.05,       272.00,       279.35,       268.05,       279.35,                 88991283.45,322101,N, ,4571,       346.30,        62.65
N,EQ,IIFLSEC,IIFL SECURITIES LIMITED,        76.25,        77.30,        78.50,        75.50,        76.15,                 81789877.40,1059806,N, ,5058,        80.90,        32.70
N,EQ,IIFLWAM,IIFL WEALTH MGMT LTD,      1179.50,      1188.00,      1200.00,      1170.85,      1180.40,                 22343185.45,18907,N, ,1813,      1358.00,       856.90
N,EQ,IITL,INDUSTRIAL INV TRUST LTD,        75.60,        75.05,        77.45,        73.30,        74.40,                   233889.80,3126,N, ,141,        88.25,        46.80
N,EQ,IMFA,INDIAN METALS & FERRO,       477.30,       484.50,       507.90,       482.00,       502.90,                 88782835.65,179542,N, ,5618,       560.15,       144.10
N,EQ,IMPAL,IND MOTOR PART & ACC LTD,       674.50,       677.90,       695.00,       674.95,       691.05,                  4248308.85,6209,N, ,344,       731.00,       487.05
N,EQ,INCREDIBLE,INCREDIBLE INDUSTRIES LTD,        28.60,        29.20,        29.20,        27.95,        28.20,                  1272014.30,45004,N, ,395,        36.40,        15.10
N,EQ,INDBANK,INDBANK MERCH BANK,        15.75,        15.70,        17.10,        15.70,        16.90,                 10511282.90,633212,N, ,2174,        18.60,         6.40
N,EQ,INDHOTEL,THE INDIAN HOTELS CO. LTD,       136.80,       139.00,       141.20,       135.75,       135.95,               1137971025.80,8250618,N, ,42744,       144.30,        76.10
N,EQ,INDIACEM,THE INDIA CEMENTS LIMITED,       189.10,       189.10,       193.85,       186.90,       189.85,                615848765.45,3226894,N, ,23874,       211.40,       107.50
N,EQ,INDIAGLYCO,INDIA GLYCOLS LTD,       549.45,       559.50,       574.80,       546.10,       565.45,                365514989.70,649187,N, ,22065,       609.00,       262.90
N,EQ,INDIAMART,INDIAMART INTERMESH LTD,      6930.25,      6989.95,      7150.00,      6966.80,      7119.90,               1059756159.90,149649,N, ,25313,      9950.00,      2035.00
N,EQ,INDIANB,INDIAN BANK,       143.40,       143.90,       145.45,       142.00,       142.75,                298203821.05,2077076,N, ,13530,       157.00,        51.00
N,EQ,INDIANCARD,INDIAN CARD CLOTHING CO.,       159.70,       164.85,       164.85,       156.65,       160.70,                   699510.70,4377,N, ,163,       183.00,        81.80
N,EQ,INDIANHUME,INDIAN HUME PIPE CO. LTD.,       221.75,       221.90,       231.70,       218.65,       221.00,                 40030657.90,177829,N, ,6051,       235.70,       144.70
N,EQ,INDIGOPNTS,INDIGO PAINTS LIMITED,      2484.00,      2484.00,      2522.65,      2481.10,      2508.75,                148547802.75,59386,N, ,6038,      3329.95,      2220.25
N,IV,INDIGRID,INDIA GRID TRUST,       133.45,       133.45,       135.00,       133.00,       133.00,                 47799069.57,357210,N, ,151,       145.20,        98.00
N,EQ,INDLMETER,IMP POWERS LTD,        15.45,        15.80,        15.80,        14.85,        15.35,                   352251.20,23145,N, ,188,        21.75,        11.00
N,EQ,INDNIPPON,INDIA NIPPON ELECT  LTD,       359.50,       363.50,       365.90,       358.00,       363.35,                 15605656.45,43182,N, ,1887,       448.80,       258.00
N,EQ,INDOCO,INDOCO REMEDIES LTD.,       391.60,       394.00,       397.95,       389.95,       395.30,                 69748434.10,176662,N, ,4940,       425.50,       197.20
N,EQ,INDORAMA,INDO RAMA SYNTHETICS LTD,        52.60,        53.50,        57.50,        52.00,        56.20,                 36341239.40,651294,N, ,2806,        62.95,        13.65
N,EQ,INDOSTAR,INDOSTAR CAPITAL FIN LTD,       392.90,       392.90,       394.70,       372.00,       374.20,                 68100700.80,177671,N, ,5944,       423.80,       237.60
N,EQ,INDOTECH,INDO TECH TRANSFORM LTD.,       124.65,       128.70,       137.55,       124.05,       135.00,                 10343571.30,77595,N, ,1173,       137.55,        80.20
N,EQ,INDOWIND,INDOWIND ENERGY LTD,         4.50,         4.90,         4.95,         4.90,         4.95,                   704241.30,142485,N, ,196,         4.95,         2.40
N,EQ,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,        91.50,        92.20,        98.80,        92.20,        95.90,                521938446.25,5411502,N, ,36547,        98.80,        38.45
N,EQ,INDSWFTLAB,IND SWIFT LABORATORIES LT,        86.05,        88.50,        89.70,        87.00,        87.30,                 23417955.85,265366,N, ,5105,        92.95,        28.55
N,EQ,INDTERRAIN,IND TERRAIN FASHIONS LTD,        34.30,        34.55,        37.70,        34.55,        36.80,                 16759927.35,456211,N, ,2089,        52.50,        24.10
N,EQ,INDUSTOWER,INDUS TOWERS LIMITED,       248.15,       249.80,       255.60,       247.70,       252.45,               1074010311.25,4249443,N, ,47756,       282.65,       162.20
N,EQ,INEOSSTYRO,INEOS STYROLUTION IND LTD,      1465.50,      1470.00,      1560.00,      1470.00,      1540.20,                285495310.55,186577,N, ,12669,      1560.00,       484.00
N,EQ,INFIBEAM,INFIBEAM AVENUES LIMITED,        49.90,        50.40,        52.95,        49.75,        50.55,                394601994.30,7695434,N, ,24787,       113.70,        36.70
N,EQ,INFOBEAN,INFOBEANS TECHNO. LTD.,       304.60,       312.00,       340.00,       293.45,       320.15,                 83185222.95,258969,N, ,10422,       340.00,        88.15
N,EQ,INGERRAND,INGERSOLL-RAND INDIA LTD,       981.00,       981.50,       996.95,       962.20,       969.55,                 52677141.35,53718,N, ,4775,      1036.05,       555.00
N,SM,INNOVATIVE,INNOVATIVE TYRES & TUBES,         8.10,         7.95,         8.10,         7.90,         7.90,                   143250.00,18000,N, ,6,        10.35,         5.65
N,EQ,INOXLEISUR,INOX LEISURE LIMITED,       317.35,       321.70,       330.00,       320.05,       328.45,                154690403.00,474190,N, ,11679,       359.00,       220.00
N,EQ,INOXWIND,INOX WIND LIMITED,        83.25,        84.85,        93.70,        83.85,        88.60,                113250103.05,1264453,N, ,11631,        96.70,        27.50
N,EQ,INSECTICID,INSECTICIDES (I) LTD,       557.90,       563.20,       593.70,       561.85,       568.75,                 77220970.75,133602,N, ,8534,       593.70,       392.00
N,EQ,INSPIRISYS,INSPIRISYS SOLUTIONS LTD,        43.20,        44.80,        44.85,        43.35,        44.60,                   877696.75,19841,N, ,433,        57.40,        21.10
N,EQ,INTELLECT,INTELLECT DESIGN ARENA,       735.40,       745.00,       750.00,       731.10,       735.65,                165206737.90,224045,N, ,14932,       848.50,        81.90
N,EQ,INTENTECH,INTENSE TECHNOLOGIES LTD,        74.15,        75.70,        76.50,        72.00,        75.70,                 14219793.05,188807,N, ,2915,        79.40,        16.70
N,EQ,INVENTURE,INVENTURE GRO & SEC LTD,        35.50,        37.00,        37.00,        35.25,        35.45,                 71007193.70,1974311,N, ,5562,        37.90,        10.50
N,EQ,IOB,INDIAN OVERSEAS BANK,        19.25,        20.00,        22.05,        19.80,        21.50,               2097655363.70,100276562,N, ,84724,        22.05,         8.50
N,EQ,IOLCP,IOL CHEM AND PHARMA LTD,       700.85,       658.70,       672.80,       643.45,       657.70,               1572323587.05,2388293,N, ,71097,       898.90,       304.00
N,EQ,IPCALAB,IPCA LABORATORIES LTD,      2058.85,      2060.00,      2065.90,      2032.15,      2042.35,                522609360.75,255972,N, ,14403,      2460.00,      1495.00
N,EQ,IRB,IRB INFRA DEV LTD.,       125.30,       125.50,       133.00,       125.50,       128.95,                810177923.25,6248472,N, ,32034,       139.00,        62.20
N,IV,IRBINVIT,IRB INVIT FUND,        54.89,        54.98,        55.80,        54.85,        55.47,                 27013950.00,487500,N, ,143,        60.01,        32.36
N,EQ,IRCON,IRCON INTERNATIONAL LTD,        47.20,        47.35,        48.50,        47.15,        47.85,                208971950.35,4363787,N, ,15590,       108.50,        45.70
N,EQ,IRCTC,INDIAN RAIL TOUR CORP LTD,      1921.70,      1939.00,      2113.85,      1926.70,      2094.80,              12617071282.15,6144067,N, ,218051,      2113.85,      1290.05
N,EQ,IRFC,INDIAN RAILWAY FIN CORP L,        23.70,        24.00,        24.85,        23.90,        24.70,               1050212709.60,42832019,N, ,59178,        26.70,        20.80
N,EQ,IRISDOREME,IRIS CLOTHINGS LIMITED,       114.40,       119.85,       119.85,       114.90,       117.60,                  1472873.85,12452,N, ,146,       142.30,        62.35
N,EQ,ISEC,ICICI SECURITIES LIMITED,       593.70,       601.75,       613.00,       587.60,       607.75,                385355285.10,643221,N, ,15739,       613.70,       376.90
N,EQ,ISFT,INTRASOFT TECH. LTD,        86.60,        87.00,        92.60,        86.05,        90.50,                  7073720.60,78254,N, ,1044,       101.35,        59.50
N,EQ,ISGEC,ISGEC HEAVY ENG LTD,       579.95,       590.00,       609.90,       588.95,       605.10,                 87796619.10,146143,N, ,5202,       618.00,       524.15
N,EQ,ITDC,INDIA TOUR. DEV. CO. LTD.,       393.50,       395.45,       401.50,       391.60,       394.85,                 37287921.35,94162,N, ,4445,       459.00,       196.00
N,EQ,ITDCEM,ITD CEMENTATION INDIA LTD,        81.35,        83.00,        83.75,        81.60,        82.15,                 90422912.50,1095204,N, ,8629,        94.40,        39.55
N,EQ,ITI,ITI LTD,       124.10,       125.45,       127.80,       123.70,       125.90,                256808583.35,2036794,N, ,18093,       151.65,        80.05
N,EQ,IVP,IVP LTD,       124.60,       127.30,       131.00,       127.30,       130.40,                   749083.30,5785,N, ,268,       131.90,        35.00
N,EQ,IZMO,IZMO LIMITED,        77.75,        79.45,        81.50,        77.75,        80.85,                 14322438.95,179114,N, ,1305,        92.40,        18.65
N,EQ,J&KBANK,J & K BANK LTD.,        29.45,        29.80,        29.80,        29.40,        29.45,                125457802.75,4238709,N, ,6936,        33.00,        14.05
N,EQ,JAGRAN,JAGRAN PRAKASHAN LIMITED,        60.95,        62.00,        62.50,        60.10,        60.50,                 49235570.25,803230,N, ,12625,        65.40,        35.50
N,EQ,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,       126.45,       126.20,       134.50,       126.20,       129.60,                 38751565.60,294756,N, ,3527,       141.70,        25.20
N,EQ,JAIBALAJI,JAI BALAJI INDUSTRIES LTD,        45.55,        45.60,        47.50,        44.20,        47.40,                  4580672.70,98796,N, ,515,        60.35,        13.75
N,EQ,JAICORPLTD,JAI CORP LIMITED,       120.70,       121.00,       127.50,       117.80,       122.25,               1004828839.60,8139078,N, ,54661,       127.50,        68.60
N,SM,JALAN,JALAN TRANSOLU. INDIA LTD,         3.80,         3.90,         3.95,         3.85,         3.95,                    58800.00,15000,N, ,4,         4.65,         2.75
N,EQ,JAMNAAUTO,JAMNA AUTO IND LTD,        80.40,        81.00,        82.60,        79.80,        80.55,                 99839265.90,1229350,N, ,10667,        86.50,        26.35
N,EQ,JASH,JASH ENGINEERING LIMITED,       410.20,       411.05,       423.00,       406.60,       420.30,                 10589528.70,25384,N, ,691,       459.00,       130.75
N,EQ,JAYAGROGN,JAYANT AGRO ORGANICS LTD,       220.60,       220.60,       234.00,       217.00,       221.30,                 54866903.85,244108,N, ,8436,       234.00,        78.40
N,EQ,JAYBARMARU,JAY BHARAT MARUTI LTD,       381.85,       204.20,       229.10,       201.05,       229.10,                106422295.95,485853,N,XB,10281,       387.15,       152.80
N,EQ,JAYNECOIND,JAYASWAL NECO INDUSTR LTD,        20.50,        21.50,        21.50,        21.15,        21.50,                 22593284.85,1051480,N, ,928,        21.50,         2.90
N,EQ,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,        98.25,        98.95,       100.50,        97.25,        98.70,                 62628116.65,633950,N, ,8529,       106.50,        39.10
N,EQ,JBCHEPHARM,J B CHEMICALS AND PHARMA,      1512.25,      1532.70,      1548.00,      1507.00,      1515.50,                162531255.35,106559,N, ,10858,      1548.00,       656.85
N,EQ,JBMA,JBM AUTO LIMITED,       430.05,       435.00,       435.00,       424.05,       426.45,                 11657955.10,27069,N, ,1472,       479.80,       163.00
N,EQ,JCHAC,JOHNSON CONTROLS HITACHI,      2220.55,      2229.95,      2237.00,      2209.00,      2212.95,                 74029100.15,33370,N, ,5591,      2940.00,      1980.05
N,SM,JETFREIGHT,JET FREIGHT LOGISTICS LTD,        18.75,        19.65,        19.65,        19.65,        19.65,                   393000.00,20000,N, ,5,        21.60,        12.00
N,EQ,JHS,JHS SVEND. LAB. LTD,        21.65,        22.05,        23.80,        22.05,        23.40,                 20992132.80,900661,N, ,5597,        34.35,        13.75
N,EQ,JINDALPOLY,JINDAL POLY FILMS LIMITED,       804.95,       833.00,       868.00,       814.10,       838.65,                553195729.65,656066,N, ,26876,       939.70,       293.60
N,EQ,JINDALSAW,JINDAL SAW LIMITED,       111.80,       112.80,       112.85,       108.00,       109.45,                390178516.90,3553144,N, ,19846,       115.30,        51.15
N,EQ,JINDALSTEL,JINDAL STEEL & POWER LTD,       398.60,       401.25,       410.50,       400.00,       404.75,               4485921478.20,11066997,N, ,100142,       501.70,       131.20
N,EQ,JINDRILL,JINDAL DRILLING IND. LTD,       114.30,       116.00,       125.00,       116.00,       123.45,                 40456337.65,331516,N, ,4058,       126.90,        65.05
N,EQ,JINDWORLD,JINDAL WORLDWIDE LTD,        52.45,        53.15,        53.15,        51.45,        51.95,                  8801475.40,167148,N, ,1117,        67.65,        32.65
N,EQ,JISLDVREQS,JAIN DVR EQUITY SHARES,        14.45,        14.55,        15.65,        14.55,        15.15,                  3015061.85,200032,N, ,591,        17.40,         9.00
